INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
5,4,148361.8,2018-12-29,2019-01-11,0,2,41.99761869,-87.68993948,36670.0,1,6/24/17,6/24/18,2011,Kia,Sportage,ZNLF251,Med Dk Blue,137916,0,Tony,Greener,M,5/11/67,875-96-4695,11/9/21,IL,2/26/12,648-893-0234 ,tgreener@mooosend.com,0
5,3,157911.7,2017-09-19,2017-10-01,0,1,41.90939375,-87.77160833,1242.0,0,1/3/16,1/2/17,2010,Ford,Expedition,KSBF359,Silver,147552,0,Loraine,Hommes,F,2/4/57,771-32-6395,12/30/21,IL,10/19/08,738-464-0278 ,lhommes@gmxx.com,0
4,3,112332.7,2018-09-20,2018-09-22,0,1,41.87385159,-87.70116353,2070.0,0,2/1/17,2/1/18,2013,Toyota,Tacoma,PBBY123,Light Brown,97452,0,Jackson,Salow,M,1/7/56,244-52-0925,7/3/21,IL,1/17/06,745-349-0743 ,jsalow@lightemail.com,0
1,1,158389.2,2017-08-03,2017-08-12,0,1,41.9905322,-87.69925788,19960.0,1,10/12/16,10/12/17,2009,Toyota,Rav-4,LXZS825,Med Dark Green,148452,0,Andre,Gauen,M,6/12/53,227-59-2557,8/31/18,IL,11/9/14,245-603-0871 ,agauen@freshmaail.com,0
3,3,330944.6,2018-04-16,2018-04-23,0,4,41.87290507,-87.71577827,2240.0,0,9/1/17,9/1/18,2004,Jeep,Cherokee,AYZZ926,Light Brown,323628,0,Mollie,Goodale,F,12/6/49,835-82-3511,7/8/18,IL,3/22/05,723-528-0502 ,mgoodale@fasstmail.com,0
3,3,96194.6,2016-02-12,2016-02-18,0,3,41.97975779,-87.66685579,1368.5,0,5/17/15,5/16/16,2012,Jeep,Wrangler,SOZV838,Silver,83520,0,Maxine,Balderaz,F,10/27/45,434-30-9045,3/29/18,IL,1/25/10,221-311-0834 ,mbalderaz@freshmaail.com,0
3,1,158250.2,2016-04-15,2016-04-28,0,2,41.87618617,-87.67667397,2900.0,1,5/16/15,5/15/16,2008,Ford,E-Series,LMCJ887,Light Brown,144672,0,Chet,Kolacki,M,11/7/57,218-15-0403,6/6/18,IL,3/5/17,735-334-0047 ,ckolacki@outloop.com,0
1,1,212712.4,2018-10-23,2018-10-27,1,1,41.83030051,-87.67513202,17250.0,1,9/13/17,9/13/18,2008,Toyota,Camry,EUSR226,White,208692,0,Jeffery,Crewdson,M,10/5/75,848-84-8187,6/23/21,IL,7/7/14,350-967-0949 ,jcrewdson@inboux.com,1
1,3,113784.5,2016-10-27,2016-11-03,1,1,41.76843541,-87.66619662,16070.0,0,2/8/15,2/8/16,2011,Chevrolet,Express,GOXC680,Silver,108720,0,Benito,Bona,M,7/25/59,705-01-5508,12/29/18,IL,8/27/10,750-328-0215 ,bbona@beemail.com,1
1,1,134384.3,2018-10-04,2018-10-16,0,4,41.90156995,-87.62805068,2320.0,1,10/1/17,10/1/18,2011,Volkswagen,Jetta,FHMG046,Silver,132384,0,Serena,Macali,F,8/27/57,366-27-1883,9/16/19,IL,7/4/99,259-252-0869 ,smacali@fasstmail.com,0
1,1,154668.1,2016-11-09,2016-11-20,0,6,41.75467175,-87.6151843,23270.0,1,11/18/15,11/17/16,2009,BMW,X5,PUAI898,Black,146496,0,Stacey,Fraide,M,5/27/98,171-71-8730,9/11/21,IL,5/18/13,362-621-0576 ,sfraide@husshmail.com,0
5,3,215695.2,2016-11-16,2016-11-28,0,2,41.99494702,-87.67559118,2800.0,0,6/22/15,6/21/16,2007,Nissan,Rogue,VYLL764,Black,213624,0,Alva,Dentinger,F,1/21/71,274-23-6870,10/25/20,IL,5/5/09,842-776-0717 ,adentinger@mailjeep.com,0
5,3,243752.9,2018-02-02,2018-02-09,0,1,41.99661244,-87.76388952,1207.5,0,1/3/17,1/3/18,2007,Chevrolet,Silverado,DJQL859,Silver,230820,0,Malissa,Hopster,F,4/17/91,003-41-7595,11/21/18,IL,10/24/06,746-449-0320 ,mhopster@inboux.com,0
5,3,288559.8,2017-12-13,2017-12-25,0,3,41.84569191,-87.70398667,2210.0,0,10/2/16,10/2/17,2005,Toyota,Camry,PXVR209,Light Brown,282072,0,Mayra,Laczko,F,7/22/69,880-72-9682,2/29/20,IL,5/7/00,842-715-0690 ,mlaczko@yahoot.com,0
1,3,333193.0,2017-08-22,2017-08-25,0,1,41.98379071,-87.65676037,2870.0,0,8/27/16,8/27/17,1999,Jeep,Wrangler,OGLI495,White,330252,0,Marion,Hutta,M,9/24/49,563-38-0488,4/19/20,IL,11/24/05,728-386-0791 ,mhutta@freshmaail.com,0
3,1,179727.1,2018-10-01,2018-10-04,0,2,41.70836456,-87.53664293,32150.0,1,10/16/17,10/16/18,2009,Chevrolet,Equinox,YLNB357,Black,167100,0,Deidre,Slankard,F,5/21/77,495-46-3401,7/19/21,IL,5/7/15,749-702-0370 ,dslankard@mooosend.com,0
2,1,276095.7,2016-06-16,2016-06-17,0,4,41.89247371,-87.6369618,2840.0,1,10/16/15,10/15/16,2004,Toyota,4Runner,IDDR734,Silver,267264,0,Lowell,Paille,M,7/8/41,280-74-5993,1/20/19,IL,9/27/01,349-476-0790 ,lpaille@mmail.com,0
3,3,176085.3,2016-12-06,2016-12-18,0,1,41.84595344,-87.68562033,2360.0,0,9/6/15,9/5/16,2007,Ford,Edge,GAPH826,Med Dark Green,169344,0,Alberta,Lobe,F,4/7/67,265-43-4370,10/10/19,IL,7/24/03,258-702-0376 ,alobe@mailjeep.com,0
1,1,48924.8,2017-05-16,2017-05-30,0,1,41.94603713,-87.67867776,23241.5,1,2/15/16,2/14/17,2015,Chevrolet,Malibu,WEIO599,Light Brown,43824,0,Vesta,Breuer,F,6/15/55,055-19-5939,4/11/18,IL,7/17/13,736-482-0170 ,vbreuer@mmail.com,0
1,3,170098.8,2016-12-14,2016-12-17,0,1,41.86651389,-87.7057336,3013.0,0,1/23/15,1/23/16,2008,Toyota,Rav-4,MVHP453,Silver,167424,0,Trevor,Gird,M,6/1/49,159-86-2085,8/31/19,IL,8/6/05,259-403-0331 ,tgird@gmxx.com,0
2,3,329389.3,2016-05-29,2016-06-04,0,1,41.8725215,-87.71702791,1300.0,0,8/26/15,8/25/16,1999,Subaru,Legacy,ZEFM445,Dark Red,319056,0,Tabatha,Tumbleston,F,2/25/91,500-10-6142,8/5/21,IL,6/14/09,738-612-0687 ,ttumbleston@life.com,0
3,2,410733.3,2018-12-22,2019-01-01,0,2,41.75034044,-87.6731969,1480.0,0,3/3/17,3/3/18,2001,Honda,Odyssey,GITC268,Black,397032,0,Dorothea,Yezzi,F,8/24/95,669-21-0331,5/21/18,IL,9/15/07,241-583-0135 ,dyezzi@beemail.com,0
2,1,119553.1,2018-06-20,2018-06-23,0,1,41.78297618,-87.68661845,24564.0,1,8/26/17,8/26/18,2012,Toyota,4Runner,YDEQ761,Med. Dark Gray,118452,0,Sebastian,Morishita,M,9/29/95,184-70-2584,11/17/19,IL,10/23/04,247-310-0492 ,smorishita@lightemail.com,0
5,1,140775.2,2016-02-26,2016-02-28,1,5,41.7933845,-87.71832373,34971.5,1,9/28/15,9/27/16,2009,Mercedes,GLC,MBKX825,Light Brown,136164,0,Mae,Guiden,F,10/14/62,626-35-8499,2/25/19,IL,6/10/09,824-725-0179 ,mguiden@husshmail.com,0
3,1,282572.0,2018-07-06,2018-07-10,1,1,42.01217058,-87.69017889,29740.0,1,9/13/17,9/13/18,2005,Kia,Forte,FRYX149,White,268440,0,Dana,Rothgeb,F,2/27/41,538-06-5227,1/22/20,IL,1/25/04,750-223-0153 ,drothgeb@yahoot.com,0
5,3,298680.3,2018-06-24,2018-07-05,0,1,41.88784576,-87.62474279,2730.0,0,3/17/17,3/17/18,2002,Chevrolet,Silverado,RNAG408,Silver,291840,0,Horace,Alexanderson,M,8/14/69,579-09-8193,10/11/21,IL,7/7/15,824-590-0444 ,halexanderson@life.com,0
1,3,149676.5,2018-11-28,2018-12-12,0,4,41.70736526,-87.61757384,1730.0,0,2/20/17,2/20/18,2012,Chevrolet,Traverse,XKOQ623,Light Brown,136812,0,Pasquale,Barske,M,8/7/84,164-52-3263,7/15/21,IL,3/17/15,258-979-0880 ,pbarske@mailjeep.com,1
5,1,183067.6,2018-04-10,2018-04-13,0,1,41.92451644,-87.64857943,2070.0,1,3/7/17,3/7/18,2009,Hyundai,Tucson,HRLL815,Black,174300,0,Grace,Billenstein,F,9/10/61,557-15-5222,4/20/21,IL,9/17/17,258-379-0018 ,gbillenstein@gmxx.com,0
1,3,72474.0,2018-07-27,2018-08-09,0,1,41.89903322,-87.62801021,1370.0,0,3/6/17,3/6/18,2015,Lexus,RX,FGEF545,Med. Dark Gray,57888,0,Lesley,Gobin,M,3/14/44,394-90-0289,5/24/20,IL,6/2/14,746-915-0539 ,lgobin@mmail.com,0
4,3,99939.5,2017-12-06,2017-12-15,1,1,41.74342733,-87.63218113,2360.0,0,5/10/16,5/10/17,2013,GMC,Sierra,NVBA805,Silver,88212,0,Gregorio,Hums,M,9/17/53,394-33-9114,3/10/20,IL,9/1/08,238-350-0017 ,ghums@ggmail.com,0
5,3,43884.3,2018-10-10,2018-10-17,0,1,41.80069675,-87.67707648,2720.0,0,4/8/17,4/8/18,2016,Chevrolet,Trax,QKKP439,Med. Dark Gray,39768,0,Jarred,Silhan,M,8/4/69,197-80-5156,7/3/19,IL,6/18/12,746-466-0333 ,jsilhan@beemail.com,0
5,1,249100.5,2018-09-08,2018-09-12,1,2,41.9754754,-87.65969701,32300.0,1,7/7/17,7/7/18,2005,Chevrolet,Traverse,ZZZH265,White,243084,0,Branden,Kohlbeck,M,9/14/47,776-75-2834,3/31/21,IL,7/17/08,232-893-0964 ,bkohlbeck@fasstmail.com,0
5,1,113337.4,2017-05-20,2017-06-02,1,3,41.86973384,-87.64388867,40820.0,1,9/20/16,9/20/17,2007,Chevrolet,Equinox,ISZT929,Med Dk Blue,107580,1,Louise,Pfizenmaier,F,2/2/49,652-75-2650,4/16/19,IL,8/20/11,736-743-0352 ,lpfizenmaier@husshmail.com,0
2,3,307948.5,2016-04-16,2016-04-27,1,1,41.91148031,-87.80570726,2970.0,0,11/19/15,11/18/16,2001,Ford,F-150,YUGL277,Med Dk Blue,299700,0,Kira,Yount,F,9/20/00,612-04-3570,5/3/19,IL,1/24/15,235-674-0494 ,kyount@zohoo.com,0
1,1,111764.5,2017-10-23,2017-10-23,0,2,41.9423199,-87.6396318,21447.5,1,4/22/16,4/22/17,2012,Dodge,Grand Caravan,EWJR444,Gold,102948,0,Raymundo,Zarnstorff,M,4/25/93,844-13-1672,9/16/19,IL,11/17/11,349-248-0449 ,rzarnstorff@ggmail.com,0
2,3,211344.0,2016-04-29,2016-05-02,1,3,41.89496867,-87.62939918,2390.0,0,4/20/15,4/19/16,2006,Ford,F-150,XCKZ440,Silver,196440,0,Mavis,Madaio,F,4/22/35,276-21-3058,11/8/20,IL,6/1/08,348-753-0072 ,mmadaio@husshmail.com,0
2,3,37555.3,2018-01-19,2018-01-31,0,1,41.78631361,-87.69373919,2553.0,0,6/25/17,6/25/18,2015,Subaru,Outback,QNUG459,Light Brown,29478,1,Felton,Spracklen,M,8/30/66,891-10-2814,4/21/21,IL,8/25/12,723-713-0229 ,fspracklen@mailjeep.com,0
5,1,50208.6,2018-05-30,2018-06-05,1,1,41.81669772,-87.61972258,31270.0,1,7/2/17,7/2/18,2013,Ford,Explorer,OXDP646,Med Dk Blue,47610,1,Guillermina,Delaluz,F,10/12/45,382-95-1370,3/3/18,IL,4/19/17,750-382-0152 ,gdelaluz@mooosend.com,0
1,3,110573.1,2016-01-25,2016-02-02,0,3,41.73568058,-87.66442317,2470.0,0,9/11/15,9/10/16,2011,Toyota,Corolla,ZQTA724,White,99420,0,Mack,Peak,M,5/12/80,216-43-7726,1/4/19,IL,8/1/99,748-953-0068 ,mpeak@mailjeep.com,0
2,3,45590.9,2017-03-13,2017-03-27,0,1,41.94296486,-87.68832147,1725.0,0,9/5/16,9/5/17,2015,Jeep,Compass,QYUK812,Med. Dark Gray,36072,0,Francine,Zaunbrecher,F,3/26/01,864-18-2502,4/14/20,IL,4/22/09,745-365-0368 ,fzaunbrecher@mooosend.com,0
1,1,77063.6,2016-05-08,2016-05-10,0,1,41.98291879,-87.7644046,39997.0,1,7/15/15,7/14/16,2010,Subaru,XV Crosstrek,BZII357,Med Dk Blue,63288,1,Ernesto,Davol,M,6/8/99,281-85-7516,10/9/20,IL,8/16/02,728-911-0616 ,edavol@ggmail.com,0
4,3,55268.0,2017-12-20,2017-12-27,1,1,41.95037027,-87.70806697,2196.5,0,4/22/16,4/22/17,2015,Mercedes,E class,KASD792,White,43032,0,Myron,Rosenburgh,M,7/4/99,570-08-4982,3/10/18,IL,7/20/03,736-953-0482 ,mrosenburgh@husshmail.com,0
2,3,271995.6,2017-10-06,2017-10-06,0,5,41.78732836,-87.63193686,1770.0,0,11/19/16,11/19/17,2005,GMC,Acadia,USBE266,Silver,268128,0,Taryn,Mugno,F,9/3/50,503-01-3979,3/20/21,IL,6/9/11,741-459-0357 ,tmugno@life.com,0
1,1,173970.0,2016-02-26,2016-03-09,0,1,41.87795561,-87.77443116,17951.5,1,7/24/15,7/23/16,2008,Hyundai,Elantra,SZNP609,Dark Red,160800,0,Billy,Mclevain,M,2/26/73,276-57-1271,12/4/19,IL,1/20/17,746-729-0768 ,bmclevain@zohoo.com,0
1,1,123282.5,2016-06-25,2016-06-28,0,1,41.76585804,-87.59598843,42021.0,1,7/3/15,7/2/16,2011,Toyota,Rav-4,GUCE821,Med Dk Blue,111780,0,Brent,Borri,M,6/18/76,816-36-3438,6/11/20,IL,4/17/09,729-649-0350 ,bborri@mmail.com,0
3,3,208666.4,2017-05-03,2017-05-12,1,1,41.78159509,-87.65567067,2600.0,0,8/18/16,8/18/17,2007,Dodge,Grand Caravan,UPNC367,White,204144,0,John,Scilingo,F,12/23/50,037-05-7843,7/27/21,IL,2/21/05,237-985-0699 ,jscilingo@outloop.com,0
4,3,52304.0,2018-07-08,2018-07-19,0,5,41.924942,-87.6874964,2507.0,0,6/12/17,6/12/18,2016,Chevrolet,Malibu,SQAD522,White,42960,0,Laura,Sanango,F,7/14/78,748-95-1514,3/30/20,IL,10/16/05,259-568-0206 ,lsanango@mailjeep.com,0
5,3,164412.2,2016-05-19,2016-05-20,0,1,41.95370551,-87.73255098,1880.0,0,10/3/15,10/2/16,2007,Jeep,Wrangler,AGLC408,Black,163512,0,Liza,Rafal,F,2/5/70,862-67-3923,4/18/18,IL,3/23/01,232-233-0352 ,lrafal@husshmail.com,0
1,3,216841.1,2017-02-23,2017-02-24,1,1,41.70944207,-87.72088659,3208.5,0,3/12/16,3/12/17,2008,Ford,F-150,HWFA724,Gold,204984,0,Dewitt,Schepps,M,1/28/59,396-65-2115,5/17/18,IL,6/17/14,258-976-0009 ,dschepps@freshmaail.com,0
2,3,489145.2,2018-07-04,2018-07-15,0,1,41.92791992,-87.7465929,3128.0,0,11/19/17,11/19/18,1996,Mazda,CX-5,YZYD620,White,479688,0,Holly,Mokhtari,F,8/6/53,571-38-5335,2/16/21,IL,11/20/11,241-651-0024 ,hmokhtari@inboux.com,0
5,3,97254.6,2018-05-10,2018-05-22,1,1,41.97146136,-87.65545469,2580.0,0,5/1/17,5/1/18,2014,Subaru,Outback,XAJI809,Silver,88992,0,Zachery,Landtroop,M,7/26/52,104-64-8767,12/24/20,IL,1/22/08,324-562-0240 ,zlandtroop@mmail.com,0
1,1,67509.3,2018-04-18,2018-04-20,0,2,41.93640721,-87.7061727,2852.0,1,5/13/17,5/13/18,2015,Jeep,Cherokee,KLVD333,Light Brown,65124,0,Colin,Acevedo,M,5/22/97,407-32-0659,7/9/18,IL,4/3/10,241-414-0400 ,cacevedo@mooosend.com,0
5,3,155196.7,2016-11-06,2016-11-19,0,2,41.81686515,-87.59868884,2500.0,0,8/11/15,8/10/16,2009,Ford,Escape,GULX457,Med Dark Green,149268,0,Alan,Speakman,M,2/21/81,863-33-3968,2/25/18,IL,8/23/13,736-908-0390 ,aspeakman@inboux.com,1
1,2,203821.9,2018-12-04,2018-12-07,1,1,41.90290483,-87.69673176,1970.0,0,5/12/17,5/12/18,2009,Toyota,Rav-4,XFKT081,Silver,189768,0,Tory,Dinch,M,6/25/36,766-71-7166,3/3/20,IL,7/4/00,245-550-0602 ,tdinch@freshmaail.com,0
3,1,319284.0,2018-07-05,2018-07-13,0,3,41.86748292,-87.6304928,38306.5,1,4/13/17,4/13/18,2005,Chevrolet,Tahoe,TXSY162,Black,306576,0,Rosemary,Polselli,F,7/8/00,235-12-7868,2/5/21,IL,2/8/16,738-887-0391 ,rpolselli@yahoot.com,0
1,1,365896.8,2018-03-12,2018-03-13,1,1,41.8768543,-87.7450002,34650.0,1,10/22/17,10/22/18,2002,Subaru,Outback,TWLH553,Black,357240,0,Hilda,Lenssen,F,5/25/79,541-77-9839,8/24/20,IL,7/7/11,259-595-0088 ,hlenssen@husshmail.com,0
3,1,171574.7,2018-03-17,2018-03-23,1,1,41.7661952,-87.56290818,19320.0,1,11/8/17,11/8/18,2010,Volkswagen,Jetta,EAUP145,Med. Dark Gray,160344,0,Morgan,Mokiao,M,11/3/36,225-13-3643,8/27/18,IL,11/8/03,348-927-0668 ,mmokiao@yahoot.com,0
3,3,189257.3,2017-01-05,2017-01-11,0,1,41.69223013,-87.66156571,1300.0,0,2/21/16,2/20/17,2008,Buick,Encore,ANQL352,Silver,177276,0,Leah,Pescosolido,F,12/15/58,008-01-0086,9/6/18,IL,7/19/99,342-756-0009 ,lpescosolido@husshmail.com,0
1,1,253050.4,2018-05-21,2018-05-22,1,4,41.77125266,-87.72515807,38065.0,1,3/27/17,3/27/18,2005,Chevrolet,Trax,ZQME803,Med Dk Blue,239424,0,Adrian,Boylen,M,9/2/73,083-57-8566,4/16/20,IL,1/24/04,749-564-0101 ,aboylen@mmail.com,0
2,1,78638.7,2018-10-14,2018-10-23,1,1,41.73504969,-87.71669832,28750.0,1,6/7/17,6/7/18,2015,Ford,Explorer,BANL727,Silver,64668,0,Hortencia,Grinsell,F,3/4/51,172-55-6415,9/2/19,IL,5/6/17,265-308-0145 ,hgrinsell@lightemail.com,0
3,3,354487.7,2018-08-30,2018-09-01,1,1,41.99773384,-87.69605085,2081.5,0,11/23/17,11/23/18,2001,Nissan,Pathfinder,DHOK240,Med. Dark Gray,345972,0,Lucy,Asmus,F,3/15/65,057-68-9741,7/5/19,IL,8/14/12,221-956-0155 ,lasmus@outloop.com,0
3,3,155465.0,2016-08-21,2016-09-03,1,5,41.73680282,-87.58569767,1970.0,0,2/10/15,2/10/16,2009,Toyota,Camry,RXHN118,Silver,150192,0,Stephanie,Aronow,F,9/28/61,078-22-8336,4/18/20,IL,9/12/07,230-711-0271 ,saronow@zohoo.com,0
3,3,225648.9,2018-11-13,2018-11-22,0,1,41.78033444,-87.6164031,2370.0,0,2/10/17,2/10/18,2008,Toyota,Camry,ATBD896,Silver,212400,0,Robert,Ajemian,M,9/27/94,495-29-7811,1/20/19,IL,4/4/06,335-708-0211 ,rajemian@fasstmail.com,0
2,3,281628.9,2016-02-16,2016-02-18,1,1,41.7713311,-87.61171136,2840.0,0,4/17/15,4/16/16,2004,Toyota,Highlander,RJFK236,Silver,275760,0,Edward,Dombach,M,12/25/39,012-56-9893,11/8/20,IL,9/24/09,258-474-0373 ,edombach@beemail.com,0
5,1,129513.7,2017-04-16,2017-04-20,1,1,41.76360211,-87.63598659,26620.0,1,7/9/16,7/9/17,2012,Ford,Explorer,AZKB423,Gold,116904,0,Burl,Rechtzigel,M,5/9/70,458-92-9071,4/26/21,IL,11/17/15,723-554-0716 ,brechtzigel@fasstmail.com,0
2,3,146703.4,2018-08-21,2018-08-23,1,4,41.89127568,-87.64923605,1030.0,0,3/17/17,3/17/18,2011,Chevrolet,Suburban,OUNT936,Light Brown,139608,0,Chantel,Nazaryan,F,1/31/66,204-38-1344,3/21/21,IL,1/22/01,232-737-0171 ,cnazaryan@inboux.com,0
2,3,99934.2,2016-11-13,2016-11-15,0,3,41.81312066,-87.62146205,1900.0,0,10/28/15,10/27/16,2012,Chevrolet,Malibu,ULNU875,Light Brown,92688,0,Lucio,Chartrand,M,1/18/89,499-54-8400,5/14/21,IL,4/10/11,826-726-0548 ,lchartrand@zohoo.com,0
2,1,98074.6,2017-06-04,2017-06-17,0,3,41.93956558,-87.64910715,38590.0,1,2/6/16,2/5/17,2013,Hyundai,Elantra,TOGO063,Med Dk Blue,86736,0,Wyatt,Rego,M,1/20/85,797-71-0760,1/9/21,IL,8/16/08,723-242-0543 ,wrego@beemail.com,0
1,3,367010.8,2016-10-26,2016-11-07,0,2,41.86753904,-87.64505885,1670.0,0,10/28/15,10/27/16,2000,Jeep,Cherokee,SUYO342,Black,366144,0,Buster,Vanhoorebeke,M,6/23/95,735-21-1135,12/1/18,IL,11/11/12,823-706-0296 ,bvanhoorebeke@mooosend.com,0
3,1,225976.8,2018-03-28,2018-04-10,0,6,41.80418911,-87.61960509,17870.0,1,7/26/17,7/26/18,2008,Jeep,Cherokee,NSYE067,Med. Dark Gray,214056,0,Dorthy,Kauppi,F,5/15/67,481-84-1689,3/17/20,IL,10/25/10,247-392-0047 ,dkauppi@yahoot.com,0
2,3,223651.8,2018-05-13,2018-05-21,1,1,41.90240687,-87.6239196,1630.0,0,9/20/17,9/20/18,2006,Chevrolet,Silverado,FPTN905,Black,219720,0,Everett,Kleba,M,8/23/75,047-55-1988,12/29/21,IL,6/18/16,362-932-0735 ,ekleba@mailjeep.com,0
1,3,127783.4,2016-11-22,2016-11-26,0,1,41.93216123,-87.70381587,1780.0,0,2/26/15,2/26/16,2010,Ford,Fusion,YMRI258,Med Red,113400,0,Clarice,Calpo,F,9/22/00,482-58-5707,1/15/18,IL,2/7/14,746-857-0393 ,ccalpo@life.com,0
5,3,79569.9,2016-12-27,2016-12-31,0,2,41.86403564,-87.61929707,2670.0,0,5/22/15,5/21/16,2009,Dodge,Journey,QQCK296,Silver,75432,1,Nita,Siekierka,F,1/19/85,527-39-0414,3/21/19,IL,8/27/02,739-673-0882 ,nsiekierka@husshmail.com,0
5,3,117607.8,2017-03-13,2017-03-19,0,1,41.85837259,-87.62735617,1300.0,0,9/8/16,9/8/17,2012,Ford,F-150,QSLU597,Silver,113664,0,Buddy,Hochradel,M,12/17/50,195-07-9695,10/15/21,IL,4/22/12,729-392-0757 ,bhochradel@freshmaail.com,0
5,3,222050.3,2018-09-11,2018-09-23,1,1,41.88585584,-87.76313103,1150.0,0,5/4/17,5/4/18,2009,Chevrolet,Tahoe,RKOK884,Gold,211896,0,Bruce,Sterrenberg,M,5/14/71,495-27-3666,3/5/21,IL,6/3/05,245-331-0998 ,bsterrenberg@ggmail.com,0
1,3,119962.9,2016-07-26,2016-08-03,1,1,41.90304122,-87.63018768,1510.0,0,8/27/15,8/26/16,2010,Buick,Enclave,EYVT732,Med Dk Blue,111456,0,Ingrid,Holgerson,F,7/8/59,674-64-2493,8/25/20,IL,5/17/04,837-668-0785 ,iholgerson@gmxx.com,0
5,3,180271.3,2016-02-21,2016-03-02,0,1,41.80753346,-87.74300342,2590.0,0,4/13/15,4/12/16,2007,Dodge,Grand Caravan,GUXF489,White,171504,0,Kennith,Macksey,M,9/7/83,581-02-5624,7/19/21,IL,5/15/09,350-997-0266 ,kmacksey@zohoo.com,0
3,1,60390.6,2016-04-28,2016-05-02,0,1,41.80094198,-87.58763679,33522.5,1,6/28/15,6/27/16,2013,Chevrolet,Impala,VFUZ674,Black,54288,0,Aisha,Stachelski,F,12/31/90,103-92-3011,5/10/19,IL,9/7/01,230-721-0324 ,astachelski@mmail.com,0
1,4,86241.4,2018-12-09,2018-12-12,1,1,41.88463208,-87.62224799,33620.0,1,11/15/17,11/15/18,2014,Dodge,Grand Caravan,VZTI120,Med Dk Blue,74064,0,Brendon,Finnegan,M,8/18/63,249-58-9578,11/17/18,IL,3/27/07,745-902-0890 ,bfinnegan@mmail.com,0
4,3,172507.5,2017-10-09,2017-10-14,0,1,41.96056026,-87.76975387,1860.0,0,11/9/16,11/9/17,2009,Hyundai,Sonata,LRMW382,Black,163308,0,Owen,Caby,M,6/28/79,159-24-5535,5/14/18,IL,11/3/03,840-995-0503 ,ocaby@inboux.com,0
5,4,135437.8,2018-12-14,2018-12-26,0,1,41.94200702,-87.8361443,20690.0,1,3/6/17,3/6/18,2012,Chevrolet,Tahoe,AVDO297,Med Red,133632,0,Brittany,Redeker,F,2/12/58,009-65-9063,2/11/18,IL,11/2/05,750-531-0994 ,bredeker@beemail.com,0
4,3,60975.7,2018-01-02,2018-01-10,0,4,41.97779527,-87.68937178,1140.0,0,9/14/17,9/14/18,2013,Dodge,Grand Caravan,YVUX856,Silver,53250,1,Jamie,Giaccone,M,8/12/36,482-66-1550,10/24/18,IL,5/26/16,221-847-0184 ,jgiaccone@fasstmail.com,0
5,1,115432.6,2016-05-18,2016-06-01,1,1,41.93918261,-87.72876044,20970.0,1,6/13/15,6/12/16,2011,Nissan,Rogue,IELA384,White,105600,0,Guadalupe,Orender,F,9/19/88,185-14-1368,11/12/19,IL,6/2/04,741-874-0768 ,gorender@zohoo.com,0
1,3,510425.5,2018-11-16,2018-11-23,1,1,41.88323592,-87.63549044,1667.5,0,1/1/17,1/1/18,1995,Hyundai,Santa Fe,TCGB203,Light Brown,506304,0,Winford,Zerafa,M,1/21/62,709-86-0141,1/15/19,IL,2/19/16,738-256-0495 ,wzerafa@life.com,0
4,1,220335.2,2018-06-06,2018-06-19,1,1,41.8339635,-87.67552159,32180.0,1,4/10/17,4/10/18,2007,Toyota,Corolla,ZCXS833,White,208788,0,Antonio,Dahdouh,M,12/26/92,471-87-0772,4/19/21,IL,7/10/03,238-821-0396 ,adahdouh@outloop.com,0
2,1,144651.1,2016-01-24,2016-01-28,1,1,41.93696044,-87.74666652,32730.0,1,9/10/15,9/9/16,2010,Ford,F-150,VJHM693,Black,133128,0,Thurman,Tiedtke,M,6/28/55,578-22-0891,4/4/20,IL,5/16/09,748-527-0386 ,ttiedtke@beemail.com,0
4,3,360005.0,2018-09-02,2018-09-07,0,1,41.93755113,-87.71258015,2277.0,0,5/25/17,5/25/18,2001,Chevrolet,Cruze,TGCP039,Light Brown,348024,0,June,Ferraiuolo,F,4/11/40,526-40-5405,5/17/20,IL,4/21/04,261-392-0474 ,jferraiuolo@mmail.com,0
4,1,165205.6,2018-03-07,2018-03-17,1,4,41.96190166,-87.76497264,19440.0,1,7/9/17,7/9/18,2011,Nissan,Versa,ULSU114,Gold,155184,0,Yolanda,Lungo,F,8/18/38,006-64-8025,8/20/18,IL,4/18/09,836-903-0125 ,ylungo@gmxx.com,0
3,1,131206.4,2018-01-19,2018-01-26,1,3,41.88223721,-87.6205506,39280.0,1,8/21/17,8/21/18,2012,Honda,Pilot,EOHV643,White,117660,0,Aimee,Ribich,F,5/22/86,138-46-5515,10/12/19,IL,7/7/05,749-370-0871 ,aribich@zohoo.com,0
